"_id",art_title,error,tool_name,tool_price,tool_star,url,part number,item weight,product dimensions,item model number,item package quantity,number of pieces,measurement system,included components,batteries included?,batteries required?,package dimensions,warranty description,size,number of handles,california residents,color,brand,manufacturer part number,oem part number,usage,style,material,certification,power source,batteries,voltage,torque,plug format,battery cell type,model,folding,head style,wattage,special features,pattern,national stock number,discontinued by manufacturer,assembled diameter,finish,handle material,cover included,shape,installation method,thickness,cutting diameter,blade length,type of bulb,vehicle service type,handle/lever placement,grit description,exterior,capacity description,tool tip description,accessory connection type,horsepower
5b6a8ad59fc5af34f8f3fad6,,1,,,,https://www.amazon.com/16oz-Silverline-Dead-Blow-Hammer/dp/B003TO2G60/ref=sr_1_6405/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529053618&sr=1-6405&keywords=hammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a8ad59fc5af34f8f3fad7,,1,,,,https://www.amazon.com/Vaughan-Bushnell-Replacement-Hatchet-California/dp/B003SW5FKM/ref=sr_1_6406/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529053618&sr=1-6406&keywords=hammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a8ad59fc5af34f8f3fad8,,1,,,,https://www.amazon.com/Beta-1392-Dead-Blow-Hammer/dp/B003E379KY/ref=sr_1_6407/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529053618&sr=1-6407&keywords=hammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a8ad59fc5af34f8f3fad9,,1,,,,https://www.amazon.com/Hammer-Brand-HB8-Knife-Brown/dp/B003DZ1ZGM/ref=sr_1_6408/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529053618&sr=1-6408&keywords=hammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a8ad59fc5af34f8f3fada,,1,,,,https://www.amazon.com/gp/help/customer/display.html/ref=sr_hms_help/147-6603142-7052802?nodeId=468556&ie=UTF8&qid=1529053618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a8ad59fc5af34f8f3fadb,,1,,,,https://www.amazon.com/Channellock-Hammer-Tacker-Staples/dp/B0035HKXY8/ref=sr_1_6409/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529053625&sr=1-6409&keywords=hammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a8ad59fc5af34f8f3fadc,,1,,,,https://www.amazon.com/Stanley-Tools-51-716-Smooth-Hammer/dp/B002YCLNOO/ref=sr_1_6410/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529053625&sr=1-6410&keywords=hammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a8ad59fc5af34f8f3fadd,,1,,,,https://www.amazon.com/Stanley-Proto-J1442G-Hand-Drilling-Hammer/dp/B002JGM0MO/ref=sr_1_6411/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529053625&sr=1-6411&keywords=hammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a8ad59fc5af34f8f3fade,,1,,,,https://www.amazon.com/Blacksmiths-Double-Face-Sledge-Hammers/dp/B002GKIS6K/ref=sr_1_6412/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529053625&sr=1-6412&keywords=hammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a8ad59fc5af34f8f3fadf,,1,,,,https://www.amazon.com/American-Hammer-AM4CUWG-Sparking-Tradesman/dp/B002E98TLM/ref=sr_1_6413/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529053625&sr=1-6413&keywords=hammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a8ad59fc5af34f8f3fae0,,1,,,,https://www.amazon.com/Link-Handles-65758-Engineers-Blacksmiths/dp/B0026HBLOY/ref=sr_1_6414/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529053625&sr=1-6414&keywords=hammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a8ad59fc5af34f8f3fae1,,1,,,,https://www.amazon.com/Nupla-545-02-555-Compositesoft-Face-Hammer/dp/B0026GKDHG/ref=sr_1_6415/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529053625&sr=1-6415&keywords=hammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a8ad59fc5af34f8f3fae2,,1,,,,https://www.amazon.com/Pit-Bull-CHIHM28-Framing-Hammer/dp/B0025ZFG20/ref=sr_1_6416/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529053625&sr=1-6416&keywords=hammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a8ad59fc5af34f8f3fae3,,1,,,,https://www.amazon.com/GARLAND-Standard-Head-Dead-Blow-Hammer-Diameter/dp/B00208MXM8/ref=sr_1_6417/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529053625&sr=1-6417&keywords=hammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a8ad59fc5af34f8f3fae4,,1,,,,https://www.amazon.com/Hen-Rooster-HTM98717-Tactical-Folding/dp/B001O959SE/ref=sr_1_6418/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529053625&sr=1-6418&keywords=hammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a8ad59fc5af34f8f3fae5,,1,,,,https://www.amazon.com/Blacksmiths-Cross-Pein-Sledge-Hammers/dp/B001HWDSU4/ref=sr_1_6419/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529053625&sr=1-6419&keywords=hammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a8ad59fc5af34f8f3fae6,,1,,,,https://www.amazon.com/SEPTLS54521024-Nupla-Classic-Hammers-21-024/dp/B001HWDRG4/ref=sr_1_6420/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529053625&sr=1-6420&keywords=hammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a8ad69fc5af34f8f3fae7,Blacksmiths' Cross Pein Sledge Hammers - bc4-esg 4lb. cross peinhammer w/super gri,1,Nupla,,,https://www.amazon.com/Blacksmiths-Cross-Pein-Sledge-Hammers/dp/B001HWC87I/ref=sr_1_6421/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529053625&sr=1-6421&keywords=hammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a8ad69fc5af34f8f3fae8,,1,,,,https://www.amazon.com/Westward-2DBU3-Drilling-Hammer-Steel/dp/B001DX7LKA/ref=sr_1_6422/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529053625&sr=1-6422&keywords=hammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a8ad69fc5af34f8f3fae9,Williams HBP-2 1-1/2 Pound Ball Pein Hammer,1,Williams,,,https://www.amazon.com/Williams-HBP-2-Pound-Ball-Hammer/dp/B001DNTVVW/ref=sr_1_6423/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529053625&sr=1-6423&keywords=hammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a8ad69fc5af34f8f3faea,,1,,,,https://www.amazon.com/Do-it-Best-Channellock-Heavy-Duty/dp/B00176ISW8/ref=sr_1_6424/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529053625&sr=1-6424&keywords=hammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a8ad69fc5af34f8f3faeb,,1,,,,https://www.amazon.com/ATD-4041-3LB-SLEDGE-HAMMER-FIBERGLASS/dp/B0013HBYH2/ref=sr_1_6425/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529053625&sr=1-6425&keywords=hammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a8ad69fc5af34f8f3faec,,1,,,,https://www.amazon.com/GEDORE-8664310-Chisel-Hammer-1500/dp/B000UZ3FRA/ref=sr_1_6426/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529053625&sr=1-6426&keywords=hammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a8ad69fc5af34f8f3faed,"GEDORE 1584006 Copper Hammer, 500 g",1,Gedore,,,https://www.amazon.com/GEDORE-1584006-Copper-Hammer-500/dp/B000UYZZTC/ref=sr_1_6427/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529053625&sr=1-6427&keywords=hammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a8ad69fc5af34f8f3faee,,1,,,,https://www.amazon.com/Gedore-94-ST-Bricklayers-pattern/dp/B000UYXLH0/ref=sr_1_6428/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529053625&sr=1-6428&keywords=hammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a8ad69fc5af34f8f3faef,,1,,,,https://www.amazon.com/GEDORE-8640990-Hammer-1250g-Weight/dp/B000UYX05I/ref=sr_1_6429/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529053625&sr=1-6429&keywords=hammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a8ad69fc5af34f8f3faf0,,1,,,,https://www.amazon.com/Carolus-9270-02-Sledge-hammer-5000/dp/B000UYTLCY/ref=sr_1_6430/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529053625&sr=1-6430&keywords=hammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a8ad69fc5af34f8f3faf1,,1,,,,https://www.amazon.com/Silverline-Fibreglass-Ball-Pein-Hammer/dp/B000LFXCKO/ref=sr_1_6431/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529053625&sr=1-6431&keywords=hammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a8ad69fc5af34f8f3faf2,,1,,,,https://www.amazon.com/Nupla-Framing-Hammer-Milled-Specialty/dp/B000LDMZAY/ref=sr_1_6432/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529053625&sr=1-6432&keywords=hammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a8ad69fc5af34f8f3faf3,,1,,,,https://www.amazon.com/gp/help/customer/display.html/ref=sr_hms_help/147-6603142-7052802?nodeId=468556&ie=UTF8&qid=1529053625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a8ad69fc5af34f8f3faf4,Solid-Head Hammers - size 2 solid-head rawhide hammer,1,Garland,,,https://www.amazon.com/Solid-Head-Hammers-solid-head-rawhide-hammer/dp/B000KKXTVC/ref=sr_1_6433/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529053632&sr=1-6433&keywords=hammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a8ad69fc5af34f8f3faf5,Compo-Cast Ball Pein Hammer - 32 Oz,1,Stanley,,,https://www.amazon.com/Compo-Cast-Ball-Pein-Hammer-32/dp/B000J1U8W0/ref=sr_1_6434/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529053632&sr=1-6434&keywords=hammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a8ad69fc5af34f8f3faf6,,1,,,,https://www.amazon.com/HM16S-16Oz-WOOD-RIP-HAMMER/dp/B000HS6ONC/ref=sr_1_6435/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529053632&sr=1-6435&keywords=hammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a8ad69fc5af34f8f3faf7,,1,,,,https://www.amazon.com/Link-Handles-65764-Engineers-Blacksmiths/dp/B000H1D6CQ/ref=sr_1_6436/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529053632&sr=1-6436&keywords=hammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a8ad69fc5af34f8f3faf8,,1,,,,https://www.amazon.com/ACE-Ace-Claw-Hammer-20512/dp/B000GAUWWK/ref=sr_1_6437/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529053632&sr=1-6437&keywords=hammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a8ad69fc5af34f8f3faf9,"Hammer, Chipping, 29 CFM",1,Ingersoll-Rand,,,https://www.amazon.com/Ingersoll-Rand-Hammer-Chipping-29-CFM/dp/B000CCJ5BG/ref=sr_1_6438/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529053632&sr=1-6438&keywords=hammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a8ad69fc5af34f8f3fafa,,1,,,,https://www.amazon.com/Union-Tools-30576-Engineer-Hammer/dp/B000BX1JFQ/ref=sr_1_6439/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529053632&sr=1-6439&keywords=hammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a8ad69fc5af34f8f3fafb,,1,,,,https://www.amazon.com/Collins-DHT3HC-Truper-DHT3H-D-Drilling/dp/B000BQOOR8/ref=sr_1_6440/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529053632&sr=1-6440&keywords=hammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a8ad69fc5af34f8f3fafc,,1,,,,https://www.amazon.com/Adze-Eye-Nail-Hammer-Handles/dp/B000AYFZKG/ref=sr_1_6441/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529053632&sr=1-6441&keywords=hammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a8ad79fc5af34f8f3fafd,"Ampco Safety Tools H-6FG Ball Peen Hammer, Non-Sparking, Non-Magnetic, Corrosion Resistant, 2.75 lb, 14"" OAL",1,Ampco Safety Tools,,,https://www.amazon.com/Ampco-Safety-Tools-H-6FG-Non-Sparking/dp/B0007WSEGS/ref=sr_1_6442/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529053632&sr=1-6442&keywords=hammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a8ad79fc5af34f8f3fafe,Thor 616 Rubber Hammer Set,1,Thor,,,https://www.amazon.com/Thor-616-Rubber-Hammer-Set/dp/B0001P0YAU/ref=sr_1_6443/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529053632&sr=1-6443&keywords=hammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a8ad79fc5af34f8f3faff,"3707040 Soft-Face Mallet""Simplex"" 40mm with Fibre-Glass Handle of Superplastic",1,Halder,,,https://www.amazon.com/3707040-Soft-Face-Simplex-Fibre-Glass-Superplastic/dp/B0196P29LW/ref=sr_1_6444/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529053632&sr=1-6444&keywords=hammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a8ad79fc5af34f8f3fb00,,1,,,,https://www.amazon.com/Generic-housewarming-hammer-starter-screwdriver/dp/B0799PRYMW/ref=sr_1_6445/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529053632&sr=1-6445&keywords=hammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a8ad79fc5af34f8f3fb01,,1,,,,https://www.amazon.com/Halder-3508-025-Supercraft-Replacement-Insert/dp/B008XHPZ8O/ref=sr_1_6446/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529053632&sr=1-6446&keywords=hammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a8ad79fc5af34f8f3fb02,"American Hammer hammer on an industrial grade open ended knurled pipe handle - customizable, AM08CUPG",1,American Hammer,,,https://www.amazon.com/American-Hammer-hammer-industrial-knurled/dp/B078VKDJ6X/ref=sr_1_6447/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529053632&sr=1-6447&keywords=hammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a8ad79fc5af34f8f3fb03,,1,,,,https://www.amazon.com/Blacksmith-Hammer-Lb-14-Hickory/dp/B07CTGJ8PS/ref=sr_1_6448/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529053632&sr=1-6448&keywords=hammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a8ad79fc5af34f8f3fb04,"2 Pack Vaughan & Bushnell 210-01 12-oz Drywall / Wallboard Hatchet with 15-1/4"" Hickory Handle (WB)",1,Vaughan & Bushnell,,,https://www.amazon.com/Vaughan-Bushnell-Drywall-Wallboard-Hatchet/dp/B005B31QYU/ref=sr_1_6449/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529053632&sr=1-6449&keywords=hammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a8ad89fc5af34f8f3fb05,"New Scaffold Ratchet Wrench 6 Point 7/8"" Deep Well Socket 1/2"" Drive Hammer Head",1,Jikkolumlukka,,,https://www.amazon.com/Scaffold-Ratchet-Wrench-Socket-Hammer/dp/B078HHDZR8/ref=sr_1_6450/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529053632&sr=1-6450&keywords=hammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a8ad89fc5af34f8f3fb06,,1,,,,https://www.amazon.com/Dtemple-108-Pieces-Household-Electrical-Screwdrivers/dp/B079G37WCB/ref=sr_1_6451/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529053632&sr=1-6451&keywords=hammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a8ad89fc5af34f8f3fb07,,1,,,,https://www.amazon.com/Double-Rubber-Mallet-Plastic-Tubular/dp/B07846W5TF/ref=sr_1_6452/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529053632&sr=1-6452&keywords=hammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a8ad89fc5af34f8f3fb08,"SKEMiDEX---1LB Dead Blow Hammer Mallet 11-3/4 Length Neon Orange Spark Free Hammer Dead Blow Hammer 1 LB, Neon Orange 1-3/4"" x 3-7/8"" Head Overall Length: 11-3/4"" Will not Spark or Rebound",1,SKEMiDEX,,,https://www.amazon.com/SKEMiDEX-1LB-Hammer-Mallet-Length-Overall/dp/B077TS9M51/ref=sr_1_6453/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529053632&sr=1-6453&keywords=hammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a8ad89fc5af34f8f3fb09,"Te echo de menos 1/2"" inch Drive Mini Air Impact Wrench Max Torque 500 ft lbs Twin Hammer",1,Te echo de menos,,,https://www.amazon.com/Te-echo-menos-Impact-Wrench/dp/B076P8G8WT/ref=sr_1_6454/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529053632&sr=1-6454&keywords=hammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a8ad89fc5af34f8f3fb0a,,1,,,,https://www.amazon.com/Craftsman-Ball-Pein-Hammer-Handle/dp/B076B4J5T1/ref=sr_1_6455/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529053632&sr=1-6455&keywords=hammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a8ad89fc5af34f8f3fb0b,,1,,,,https://www.amazon.com/Breaker-Slide-Hammer-Impact-Trailer/dp/B0762GFKHJ/ref=sr_1_6456/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529053632&sr=1-6456&keywords=hammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a8ad89fc5af34f8f3fb0c,,1,,,,https://www.amazon.com/gp/help/customer/display.html/ref=sr_hms_help/147-6603142-7052802?nodeId=468556&ie=UTF8&qid=1529053632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a8ad89fc5af34f8f3fb0d,,1,,,,https://www.amazon.com/Breaker-Slide-Hammer-Impact-Trailer/dp/B0762GFKHJ/ref=sr_1_6457/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529053638&sr=1-6457&keywords=hammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a8ad89fc5af34f8f3fb0e,7 PC HAND CAR AUTO BODY WORK HAMMER AND DOLLY FENDER TOOL DENT REPAIR SET KIT,1,STU,,,https://www.amazon.com/HAND-HAMMER-DOLLY-FENDER-REPAIR/dp/B075XV2XPP/ref=sr_1_6458/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529053638&sr=1-6458&keywords=hammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a8ad89fc5af34f8f3fb0f,,1,,,,https://www.amazon.com/Andesan-Wooden-Stress-Massager-Hammer/dp/B075CZ975D/ref=sr_1_6459/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529053638&sr=1-6459&keywords=hammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a8ad89fc5af34f8f3fb10,,1,,,,https://www.amazon.com/uxcell-22mmx19mm-Clutch-Makita-Electric/dp/B074FLCBXY/ref=sr_1_6460/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529053638&sr=1-6460&keywords=hammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a8ad89fc5af34f8f3fb11,,1,,,,https://www.amazon.com/uxcell-Needle-Roller-Bearing-Electric/dp/B074FF8TQS/ref=sr_1_6461/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529053638&sr=1-6461&keywords=hammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a8ad89fc5af34f8f3fb12,,1,,,,https://www.amazon.com/Flashlight-Julyfox-Emergency-Rechargeable-Zoomable/dp/B0743C1KP7/ref=sr_1_6462/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529053638&sr=1-6462&keywords=hammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a8ad89fc5af34f8f3fb13,,1,,,,https://www.amazon.com/Drilling-Hammer-Wood-Handle-HMDH-03/dp/B072J87ZT3/ref=sr_1_6463/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529053638&sr=1-6463&keywords=hammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a8ad89fc5af34f8f3fb14,,1,,,,https://www.amazon.com/DealMux-Replacement-Electric-Hammer-Connecting/dp/B071WYKBSB/ref=sr_1_6464/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529053638&sr=1-6464&keywords=hammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a8ad89fc5af34f8f3fb15,,1,,,,https://www.amazon.com/Drilling-Hammer-Fiberglass-Mallet-Sledge/dp/B06VSCPM72/ref=sr_1_6465/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529053638&sr=1-6465&keywords=hammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a8ad89fc5af34f8f3fb16,,1,,,,https://www.amazon.com/Hickory-VAUGHAN-BUSHNELL-MFG-CO/dp/B01NBKN0K7/ref=sr_1_6466/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529053638&sr=1-6466&keywords=hammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a8ad89fc5af34f8f3fb17,,1,,,,https://www.amazon.com/Champion-Chisel-Designed-Chipping-Retainer/dp/B01N5RVJO9/ref=sr_1_6467/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529053638&sr=1-6467&keywords=hammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a8ad89fc5af34f8f3fb18,,1,,,,https://www.amazon.com/uxcell-Drilling-SDS-Plus-Flutes-Masonry/dp/B01N2RAXB2/ref=sr_1_6468/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529053638&sr=1-6468&keywords=hammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6a8ad89fc5af34f8f3fb19,,1,,,,https://www.amazon.com/Mothers-Pretty-Floral-Flower-piece/dp/B01MZ88CPV/ref=sr_1_6469/147-6603142-7052802?s=power-hand-tools&ie=UTF8&qid=1529053638&sr=1-6469&keywords=hammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
